ball_event_id,innings_id,over_number,ball_number,striker_id,bowler_id,runs_off_bat,extras,is_legal_delivery,phase,current_run_rate,required_run_rate,pressure_index,expected_runs,expected_wicket_probability,shot_risk_score,batter_control_score,target_is_wicket,target_total_runs
2169,19,1,3,31,22,1,0,True,powerplay,8.67,,0.023,1.621,0.025,0.603,0.51,0,1
2170,19,1,4,36,22,0,0,True,powerplay,7.8,,0.026,1.456,0.017,0.39,0.474,0,0
2171,19,1,5,36,22,0,1,True,powerplay,7.64,,0.028,1.455,0.017,0.391,0.518,0,1
2172,19,1,6,31,22,4,0,True,powerplay,9.0,,0.031,1.618,0.025,0.757,0.503,0,4
2173,19,2,1,36,24,1,0,True,powerplay,8.77,,0.034,1.453,0.017,0.394,0.489,0,1
2174,19,2,2,31,24,1,0,True,powerplay,8.57,,0.037,1.615,0.026,0.61,0.477,0,1
2175,19,2,3,36,24,2,0,True,powerplay,8.8,,0.04,1.45,0.018,0.397,0.523,0,2
2176,19,2,4,36,24,4,0,True,powerplay,9.75,,0.043,1.449,0.018,0.548,0.483,0,4
2177,19,2,5,36,24,2,0,True,powerplay,9.88,,0.045,1.448,0.018,0.399,0.585,0,2
2178,19,2,6,36,24,1,0,True,powerplay,9.67,,0.048,1.447,0.018,0.4,0.6,0,1
2179,19,3,1,36,23,1,0,True,powerplay,9.47,,0.051,1.465,0.016,0.402,0.528,0,1
2180,19,3,2,31,23,1,0,True,powerplay,9.3,,0.054,1.627,0.025,0.617,0.486,0,1
2181,19,3,3,36,23,4,0,True,powerplay,10.0,,0.057,1.462,0.017,0.554,0.561,0,4
2182,19,3,4,36,23,0,0,True,powerplay,9.55,,0.059,1.461,0.017,0.405,0.617,0,0
2183,19,3,5,36,23,0,0,True,powerplay,9.13,,0.062,1.46,0.017,0.406,0.607,0,0
2184,19,3,6,36,23,1,0,True,powerplay,9.0,,0.065,1.459,0.017,0.408,0.614,0,1
2185,19,4,1,36,25,1,0,True,powerplay,8.88,,0.068,1.467,0.016,0.409,0.536,0,1
2186,19,4,2,31,25,1,0,True,powerplay,8.77,,0.071,1.63,0.024,0.625,0.504,0,1
2187,19,4,3,36,25,1,0,True,powerplay,8.67,,0.074,1.464,0.017,0.412,0.541,0,1
2188,19,4,4,31,25,0,0,True,powerplay,8.36,,0.077,1.627,0.025,0.628,0.583,0,0
2189,19,4,5,31,25,1,0,True,powerplay,8.28,,0.079,1.626,0.025,0.628,0.588,0,1
2190,19,4,6,36,25,0,0,True,powerplay,8.0,,0.082,1.461,0.017,0.415,0.589,0,0
2191,19,5,1,31,29,1,0,True,powerplay,7.94,,0.085,1.519,0.035,0.631,0.496,0,1
2192,19,5,2,36,29,1,0,True,powerplay,7.88,,0.088,1.354,0.027,0.418,0.461,0,1
2193,19,5,3,31,29,0,0,True,powerplay,7.64,,0.091,1.517,0.035,0.634,0.523,0,0
2194,19,5,4,31,29,1,0,True,powerplay,7.59,,0.094,1.515,0.035,0.635,0.423,0,1
2195,19,5,5,36,29,1,0,True,powerplay,7.54,,0.096,1.35,0.028,0.422,0.455,0,1
2196,19,5,6,31,29,0,0,True,powerplay,7.33,,0.099,1.513,0.036,0.637,0.506,0,0
2197,19,6,1,36,22,1,0,True,middle,7.3,,0.102,1.424,0.021,0.424,0.576,0,1
2198,19,6,2,31,22,0,0,True,middle,7.11,,0.105,1.587,0.029,0.64,0.593,0,0
2199,19,6,3,31,22,1,0,True,middle,7.08,,0.108,1.586,0.029,0.641,0.585,0,1
2200,19,6,4,36,22,4,0,True,middle,7.5,,0.111,1.42,0.021,0.579,0.592,0,4
2201,19,6,5,36,22,1,0,True,middle,7.46,,0.113,1.42,0.021,0.429,0.565,0,1
2202,19,6,6,31,22,0,0,True,middle,7.29,,0.116,1.582,0.029,0.645,0.567,0,0
2203,19,7,1,36,24,0,0,True,middle,7.12,,0.119,1.417,0.021,0.432,0.491,0,0
2204,19,7,2,36,24,1,0,True,middle,7.09,,0.122,1.416,0.021,0.433,0.567,0,1
2205,19,7,3,31,24,6,0,True,middle,7.73,,0.125,1.578,0.03,0.799,0.527,0,6
2206,19,7,4,31,24,0,0,True,middle,7.57,,0.128,1.577,0.03,0.65,0.551,0,0
2207,19,7,5,31,24,0,0,True,middle,7.4,,0.13,1.576,0.03,0.651,0.453,0,0
2208,19,7,6,31,24,1,1,False,middle,7.66,,0.133,1.575,0.006,0.653,0.549,0,2
2209,19,7,6,36,24,1,0,True,middle,7.62,,0.133,1.411,0.022,0.438,0.624,0,1
2210,19,8,1,36,23,1,0,True,middle,7.59,,0.136,1.429,0.02,0.44,0.499,0,1
2211,19,8,2,31,23,0,0,True,middle,7.44,,0.139,1.592,0.028,0.655,0.615,0,0
2212,19,8,3,31,23,0,2,True,middle,7.53,,0.142,1.59,0.029,0.657,0.517,0,2
2213,19,8,4,31,23,2,0,True,middle,7.62,,0.145,1.589,0.029,0.658,0.518,0,2
2214,19,8,5,31,23,0,0,True,middle,7.47,,0.147,1.588,0.029,0.659,0.611,0,0
2215,19,8,6,31,23,2,0,True,middle,7.56,,0.15,1.587,0.029,0.66,0.53,0,2
2216,19,9,1,36,25,0,0,True,middle,7.42,,0.153,1.431,0.02,0.447,0.496,0,0
2217,19,9,2,36,25,2,0,True,middle,7.5,,0.156,1.43,0.02,0.449,0.492,0,2
2218,19,9,3,36,25,2,0,True,middle,7.58,,0.159,1.429,0.02,0.45,0.53,0,2
2219,19,9,4,36,25,2,0,True,middle,7.66,,0.162,1.427,0.021,0.451,0.595,0,2
2220,19,9,5,36,25,0,0,True,middle,7.53,,0.164,1.427,0.021,0.452,0.614,0,0
2221,19,9,6,36,25,1,0,True,middle,7.5,,0.167,1.425,0.021,0.454,0.577,0,1
2222,19,10,1,36,29,0,0,True,middle,7.38,,0.17,1.319,0.031,0.455,0.48,0,0
2223,19,10,2,36,29,0,1,True,middle,7.35,,0.173,1.318,0.031,0.456,0.574,0,1
2224,19,10,3,31,29,0,0,True,middle,7.24,,0.176,1.481,0.039,0.672,0.468,0,0
2225,19,10,4,31,29,0,0,True,middle,7.12,,0.179,1.48,0.039,0.673,0.457,0,0
2226,19,10,5,31,29,0,0,True,middle,7.02,,0.181,1.479,0.039,0.674,0.47,0,0
2227,19,10,6,31,29,1,0,True,middle,7.0,,0.184,1.477,0.04,0.676,0.508,0,1
2228,19,11,1,31,22,0,0,True,middle,6.9,,0.187,1.552,0.032,0.677,0.544,0,0
2229,19,11,2,31,22,0,0,True,middle,6.79,,0.19,1.551,0.033,0.678,0.532,0,0
2230,19,11,3,31,22,1,0,True,middle,6.78,,0.193,1.55,0.033,0.68,0.497,0,1
2231,19,11,4,36,22,4,0,True,middle,7.03,,0.196,1.385,0.025,0.617,0.551,0,4
2232,19,11,5,36,22,0,0,True,middle,6.93,,0.198,1.384,0.025,0.468,0.597,0,0
2233,19,11,6,36,22,0,0,True,middle,6.83,,0.201,1.383,0.025,0.469,0.515,0,0
2234,19,12,1,31,24,4,0,True,middle,7.07,,0.204,1.545,0.033,0.835,0.55,0,4
2235,19,12,2,31,24,4,0,True,middle,7.3,,0.207,1.544,0.033,0.836,0.551,0,4
2236,19,12,3,31,24,2,0,True,middle,7.36,,0.21,1.543,0.033,0.687,0.541,0,2
2237,19,12,4,31,24,4,0,True,middle,7.58,,0.213,1.541,0.034,0.839,0.477,0,4
2238,19,12,5,31,24,1,0,True,middle,7.56,,0.215,1.541,0.034,0.69,0.497,0,1
2239,19,12,6,36,24,0,0,True,middle,7.46,,0.218,1.375,0.026,0.477,0.625,0,0
2240,19,13,1,31,23,1,0,True,middle,7.44,,0.221,1.557,0.032,0.692,0.547,0,1
2241,19,13,2,36,23,0,0,True,middle,7.35,,0.224,1.392,0.024,0.479,0.545,0,0
2242,19,13,3,36,23,0,1,True,middle,7.33,,0.227,1.391,0.024,0.481,0.618,0,1
2243,19,13,4,31,23,4,0,True,middle,7.54,,0.23,1.553,0.032,0.846,0.589,0,4
2244,19,13,5,31,23,4,0,True,middle,7.73,,0.232,1.553,0.033,0.847,0.475,0,4
2245,19,13,6,31,23,0,0,True,middle,7.64,,0.235,1.551,0.033,0.699,0.534,0,0
2246,19,14,1,36,25,2,0,True,middle,7.69,,0.238,1.396,0.024,0.486,0.506,0,2
2247,19,14,2,36,25,0,0,True,middle,7.6,,0.241,1.394,0.024,0.487,0.568,0,0
2248,19,14,3,36,25,1,0,True,middle,7.59,,0.244,1.393,0.024,0.488,0.615,0,1
2249,19,14,4,31,25,1,0,True,middle,7.57,,0.246,1.556,0.032,0.704,0.463,0,1
2250,19,14,5,36,25,1,0,True,middle,7.55,,0.249,1.391,0.024,0.491,0.545,0,1
2251,19,14,6,31,25,4,0,True,middle,7.73,,0.252,1.554,0.033,0.856,0.555,0,4
2252,19,15,1,36,29,4,0,True,death,7.91,,0.255,1.284,0.053,0.643,0.531,0,4
2253,19,15,2,36,29,4,0,True,death,8.09,,0.258,1.282,0.053,0.645,0.485,0,4
2254,19,15,3,36,29,3,0,True,death,8.19,,0.261,1.281,0.053,0.496,0.447,0,3
2255,19,15,4,31,29,0,1,False,death,8.26,,0.264,1.444,0.006,0.712,0.437,0,1
2256,19,15,4,31,29,1,0,True,death,8.23,,0.264,1.444,0.061,0.712,0.436,0,1
2257,19,15,5,36,29,1,0,True,death,8.21,,0.266,1.279,0.053,0.498,0.523,0,1
2258,19,15,6,31,29,0,0,True,death,8.12,,0.269,1.442,0.061,0.714,0.438,0,0
2259,19,16,1,36,23,6,0,True,death,8.41,,0.272,1.372,0.044,0.651,0.608,0,6
2260,19,16,2,36,23,6,0,True,death,8.69,,0.275,1.371,0.045,0.652,0.606,0,6
2261,19,16,3,36,23,2,0,True,death,8.73,,0.278,1.369,0.045,0.504,0.503,0,2
2262,19,16,4,36,23,2,0,True,death,8.76,,0.281,1.368,0.045,0.505,0.594,0,2
2263,19,16,5,36,23,6,0,True,death,9.03,,0.283,1.367,0.045,0.656,0.607,0,6
2264,19,16,6,36,23,4,0,True,death,9.18,,0.286,1.366,0.045,0.657,0.573,0,4
2265,19,17,1,31,22,1,0,True,death,9.15,,0.289,1.51,0.055,0.723,0.512,0,1
2266,19,17,2,36,22,4,0,True,death,9.29,,0.292,1.344,0.047,0.66,0.592,0,4
2267,19,17,3,36,22,0,0,True,death,9.2,,0.295,1.343,0.047,0.511,0.593,0,0
2268,19,17,4,36,22,2,0,True,death,9.23,,0.298,1.342,0.047,0.513,0.593,1,2
2269,19,17,5,41,22,0,0,True,death,9.14,,0.326,1.351,0.055,0.59,0.507,0,0
2270,19,17,6,41,22,1,0,True,death,9.11,,0.329,1.35,0.055,0.591,0.516,1,1
2271,19,18,1,32,25,2,0,True,death,9.14,,0.358,1.505,0.061,0.79,0.466,0,2
2272,19,18,2,32,25,4,0,True,death,9.27,,0.361,1.504,0.061,0.941,0.509,0,4
2273,19,18,3,32,25,1,0,True,death,9.24,,0.364,1.503,0.061,0.792,0.533,0,1
2274,19,18,4,31,25,3,0,True,death,9.32,,0.367,1.505,0.056,0.758,0.594,1,3
2275,19,18,5,32,25,1,0,True,death,9.29,,0.395,1.49,0.063,0.806,0.559,0,1
2276,19,18,6,33,25,1,0,True,death,9.26,,0.398,1.203,0.056,0.522,0.438,0,1
2277,19,19,1,33,24,1,0,True,death,9.23,,0.401,1.173,0.059,0.523,0.497,0,1
2278,19,19,2,32,24,4,0,True,death,9.36,,0.404,1.457,0.066,0.96,0.501,0,4
2279,19,19,3,32,24,0,0,True,death,9.28,,0.407,1.456,0.066,0.812,0.475,0,0
2280,19,19,4,32,24,0,0,True,death,9.2,,0.41,1.455,0.066,0.813,0.577,1,0
2281,19,19,5,42,24,0,0,True,death,9.13,,0.438,1.314,0.066,0.719,0.447,0,0
2282,19,19,6,42,24,1,0,True,death,9.1,,0.441,1.313,0.066,0.72,0.468,0,1
2283,20,0,1,27,44,0,0,True,powerplay,0.0,9.23,0.261,1.373,0.048,0.653,0.518,0,0
2284,20,0,2,27,44,1,0,True,powerplay,3.0,9.25,0.267,1.371,0.048,0.656,0.477,0,1
2285,20,0,3,30,44,0,0,True,powerplay,2.0,9.33,0.27,1.438,0.055,0.736,0.457,0,0
2286,20,0,4,30,44,0,0,True,powerplay,1.5,9.41,0.275,1.436,0.056,0.738,0.529,0,0
2287,20,0,5,30,44,0,0,True,powerplay,1.2,9.5,0.28,1.434,0.056,0.74,0.529,0,0
2288,20,0,6,30,44,0,1,False,powerplay,2.4,9.44,0.286,1.432,0.006,0.743,0.579,0,1
2289,20,0,6,30,44,1,0,True,powerplay,3.0,9.47,0.284,1.432,0.056,0.742,0.535,0,1
2290,20,1,1,30,38,0,0,True,powerplay,2.57,9.56,0.288,1.45,0.054,0.744,0.452,0,0
2291,20,1,2,30,38,1,0,True,powerplay,3.0,9.59,0.293,1.448,0.055,0.746,0.527,0,1
2292,20,1,3,27,38,2,0,True,powerplay,4.0,9.57,0.297,1.377,0.048,0.669,0.584,0,2
2293,20,1,4,27,38,0,1,True,powerplay,4.2,9.6,0.299,1.376,0.048,0.67,0.463,0,1
2294,20,1,5,30,38,4,0,True,powerplay,6.0,9.47,0.303,1.443,0.055,0.901,0.573,0,4
2295,20,1,6,30,38,2,0,True,powerplay,6.5,9.44,0.302,1.444,0.055,0.75,0.442,0,2
2296,20,2,1,27,40,0,0,True,powerplay,6.0,9.53,0.304,1.498,0.036,0.673,0.635,0,0
2297,20,2,2,27,40,1,0,True,powerplay,6.0,9.57,0.309,1.496,0.036,0.675,0.484,0,1
2298,20,2,3,30,40,1,0,True,powerplay,6.0,9.6,0.313,1.563,0.044,0.755,0.487,0,1
2299,20,2,4,27,40,1,0,True,powerplay,6.0,9.63,0.317,1.493,0.037,0.678,0.623,0,1
2300,20,2,5,30,40,0,0,True,powerplay,5.65,9.73,0.32,1.56,0.044,0.758,0.529,0,0
2301,20,2,6,30,40,3,0,True,powerplay,6.33,9.65,0.326,1.558,0.044,0.761,0.538,0,3
2302,20,3,1,30,37,1,0,True,powerplay,6.32,9.68,0.327,1.605,0.04,0.761,0.56,1,1
2303,20,3,2,27,37,2,0,True,powerplay,6.6,9.66,0.356,1.524,0.034,0.696,0.506,0,2
2304,20,3,3,27,37,0,1,True,powerplay,6.57,9.7,0.359,1.523,0.034,0.697,0.574,0,1
2305,20,3,4,26,37,0,0,True,powerplay,6.27,9.8,0.363,1.384,0.027,0.556,0.504,0,0
2306,20,3,5,26,37,0,0,True,powerplay,6.0,9.9,0.368,1.382,0.027,0.558,0.528,0,0
2307,20,3,6,26,37,1,0,True,powerplay,6.0,9.94,0.374,1.38,0.027,0.561,0.542,0,1
2308,20,4,1,26,39,2,0,True,powerplay,6.24,9.92,0.378,1.397,0.026,0.563,0.548,0,2
2309,20,4,2,26,39,0,1,False,powerplay,6.48,9.85,0.38,1.396,0.006,0.564,0.649,0,1
2310,20,4,2,26,39,0,0,True,powerplay,6.23,9.96,0.378,1.397,0.026,0.563,0.572,0,0
2311,20,4,3,26,39,1,0,True,powerplay,6.22,10.0,0.384,1.394,0.026,0.566,0.612,0,1
2312,20,4,4,27,39,6,0,True,powerplay,7.29,9.72,0.388,1.529,0.033,0.86,0.536,0,6
2313,20,4,5,27,39,0,0,True,powerplay,7.03,9.82,0.383,1.532,0.033,0.708,0.532,0,0
2314,20,4,6,27,39,1,0,True,powerplay,7.0,9.87,0.389,1.529,0.033,0.711,0.665,0,1
2315,20,5,1,27,42,0,2,True,powerplay,7.16,9.84,0.393,1.575,0.029,0.713,0.612,0,2
2316,20,5,2,27,42,0,0,True,powerplay,6.94,9.95,0.395,1.574,0.029,0.713,0.667,0,0
2317,20,5,3,27,42,2,0,True,powerplay,7.09,9.93,0.401,1.572,0.029,0.716,0.656,0,2
2318,20,5,4,27,42,0,0,True,powerplay,6.88,10.05,0.403,1.571,0.03,0.717,0.649,0,0
2319,20,5,5,27,42,4,0,True,powerplay,7.37,9.88,0.409,1.568,0.03,0.87,0.572,0,4
2320,20,5,6,27,42,1,0,True,powerplay,7.33,9.93,0.407,1.569,0.03,0.719,0.595,0,1
2321,20,6,1,27,44,1,0,True,middle,7.3,9.98,0.412,1.31,0.055,0.721,0.5,0,1
2322,20,6,2,26,44,1,0,True,middle,7.26,10.02,0.416,1.171,0.047,0.58,0.565,0,1
2323,20,6,3,27,44,2,0,True,middle,7.38,10.0,0.42,1.306,0.055,0.725,0.507,0,2
2324,20,6,4,27,44,3,0,True,middle,7.65,9.9,0.422,1.306,0.055,0.726,0.475,0,3
2325,20,6,5,26,44,0,0,True,middle,7.46,10.03,0.422,1.169,0.048,0.583,0.432,0,0
2326,20,6,6,26,44,1,0,True,middle,7.43,10.08,0.429,1.166,0.048,0.586,0.439,0,1
2327,20,7,1,26,38,0,0,True,middle,7.26,10.21,0.433,1.183,0.046,0.588,0.516,0,0
2328,20,7,2,26,38,1,0,True,middle,7.23,10.26,0.44,1.18,0.047,0.591,0.49,0,1
2329,20,7,3,27,38,0,0,True,middle,7.07,10.4,0.444,1.315,0.054,0.736,0.47,1,0
2330,20,7,4,17,38,4,0,True,middle,7.43,10.22,0.477,1.341,0.064,0.972,0.472,0,4
2331,20,7,5,17,38,2,0,True,middle,7.53,10.19,0.474,1.342,0.064,0.82,0.537,0,2
2332,20,7,6,17,38,0,0,True,middle,7.38,10.33,0.476,1.341,0.064,0.821,0.455,0,0
2333,20,8,1,26,40,2,0,True,middle,7.47,10.31,0.483,1.286,0.037,0.61,0.511,0,2
2334,20,8,2,26,40,0,2,True,middle,7.56,10.29,0.485,1.285,0.037,0.611,0.485,0,2
2335,20,8,3,26,40,0,0,True,middle,7.41,10.43,0.488,1.284,0.037,0.612,0.519,1,0
2336,20,8,4,19,40,0,0,True,middle,7.27,10.59,0.52,1.284,0.042,0.655,0.571,0,0
2337,20,8,5,19,40,0,0,True,middle,7.13,10.75,0.528,1.28,0.043,0.659,0.549,0,0
2338,20,8,6,19,40,0,0,True,middle,7.0,10.91,0.535,1.278,0.043,0.662,0.469,0,0
2339,20,9,1,17,37,6,0,True,middle,7.53,10.52,0.543,1.484,0.051,1,0.499,0,6
2340,20,9,2,17,37,4,0,True,middle,7.82,10.31,0.534,1.488,0.051,0.997,0.578,0,4
2341,20,9,3,17,37,6,0,True,middle,8.32,9.9,0.531,1.489,0.05,0.996,0.559,0,6
2342,20,9,4,17,37,1,0,True,middle,8.28,9.97,0.522,1.493,0.05,0.842,0.592,0,1
2343,20,9,5,19,37,0,0,True,middle,8.14,10.13,0.527,1.329,0.038,0.659,0.59,0,0
2344,20,9,6,19,37,2,0,True,middle,8.2,10.1,0.535,1.325,0.039,0.662,0.527,0,2
2345,20,10,1,17,39,0,0,True,middle,8.07,10.27,0.537,1.506,0.049,0.849,0.546,0,0
2346,20,10,2,17,39,0,0,True,middle,7.94,10.45,0.544,1.503,0.049,0.852,0.577,0,0
2347,20,10,3,17,39,2,0,True,middle,8.0,10.42,0.552,1.5,0.05,0.856,0.622,0,2
2348,20,10,4,17,39,0,0,True,middle,7.88,10.61,0.554,1.499,0.05,0.856,0.643,1,0
2349,20,10,5,21,39,0,0,True,middle,7.75,10.8,0.588,1.207,0.044,0.622,0.472,0,0
2350,20,10,6,21,39,0,0,True,middle,7.64,11.0,0.597,1.203,0.044,0.626,0.501,0,0
2351,20,11,1,19,42,1,0,True,middle,7.61,11.09,0.605,1.362,0.035,0.694,0.552,0,1
2352,20,11,2,21,42,0,0,True,middle,7.5,11.31,0.611,1.245,0.04,0.632,0.505,0,0
2353,20,11,3,21,42,1,0,True,middle,7.48,11.41,0.62,1.241,0.041,0.636,0.478,0,1
2354,20,11,4,19,42,0,0,True,middle,7.37,11.64,0.626,1.354,0.036,0.703,0.549,0,0
2355,20,11,5,19,42,0,0,True,middle,7.27,11.88,0.635,1.35,0.037,0.707,0.583,0,0
2356,20,11,6,19,42,0,0,True,middle,7.17,12.12,0.645,1.346,0.037,0.712,0.623,0,0
2357,20,12,1,21,44,0,0,True,middle,7.07,12.38,0.654,0.97,0.067,0.651,0.436,0,0
2358,20,12,2,21,44,1,0,True,middle,7.05,12.52,0.665,0.965,0.067,0.656,0.514,0,1
2359,20,12,3,19,44,0,0,True,middle,6.96,12.8,0.671,1.078,0.063,0.723,0.537,0,0
2360,20,12,4,19,44,2,0,True,middle,7.03,12.82,0.682,1.073,0.063,0.728,0.561,0,2
2361,20,12,5,19,44,0,0,True,middle,6.94,13.12,0.686,1.071,0.064,0.73,0.413,0,0
2362,20,12,6,19,44,2,0,True,middle,7.0,13.14,0.697,1.067,0.064,0.735,0.464,0,2
2363,20,13,1,21,38,0,0,True,middle,6.91,13.46,0.7,0.969,0.067,0.672,0.427,0,0
2364,20,13,2,21,38,0,0,True,middle,6.82,13.8,0.712,0.964,0.068,0.678,0.518,0,0
2365,20,13,3,21,38,0,0,True,middle,6.74,14.15,0.725,0.959,0.068,0.683,0.5,0,0
2366,20,13,4,21,38,1,0,True,middle,6.73,14.37,0.734,0.955,0.069,0.687,0.469,1,1
2367,20,13,5,19,38,1,0,True,middle,6.72,14.59,0.762,1.058,0.065,0.764,0.559,1,1
2368,20,13,6,29,38,2,0,True,middle,6.79,14.67,0.791,0.481,0.109,0.777,0.042,0,2
2369,20,14,1,22,40,0,0,True,middle,6.71,15.09,0.794,0.326,0.116,0.757,0,0,0
2370,20,14,2,22,40,0,0,True,middle,6.63,15.53,0.797,0.325,0.116,0.759,0,0,0
2371,20,14,3,22,40,1,0,True,middle,6.62,15.82,0.8,0.324,0.116,0.76,0,0,1
2372,20,14,4,29,40,1,0,True,middle,6.61,16.12,0.802,0.601,0.097,0.782,0.055,0,1
2373,20,14,5,22,40,2,0,True,middle,6.67,16.26,0.805,0.322,0.116,0.762,0,1,2
2374,20,14,6,24,40,0,0,True,middle,6.6,16.8,0.834,0.476,0.125,0.925,0,0,0
2375,20,15,1,29,37,0,0,True,death,6.53,17.38,0.837,0.634,0.112,0.798,0.132,0,0
2376,20,15,2,29,37,0,0,True,death,6.46,18.0,0.84,0.632,0.113,0.799,0.103,1,0
2377,20,15,3,23,37,0,1,False,death,6.52,17.79,0.869,0.411,0.014,0.855,0,0,1
2378,20,15,3,23,37,1,0,True,death,6.52,18.22,0.869,0.411,0.141,0.855,0,0,1
2379,20,15,4,24,37,1,0,True,death,6.51,18.69,0.872,0.508,0.14,0.942,0,1,1
2380,20,15,5,23,37,0,0,True,death,6.44,19.44,0.9,0.398,0.142,0.869,0,1,0
2381,21,0,1,27,55,1,0,True,powerplay,6.0,,0.0,1.502,0.034,0.536,0.584,0,1
2382,21,0,2,30,55,1,0,True,powerplay,6.0,,0.003,1.569,0.041,0.616,0.461,0,1
2383,21,0,3,27,55,1,0,True,powerplay,6.0,,0.006,1.499,0.034,0.538,0.499,0,1
2384,21,0,4,30,55,2,0,True,powerplay,7.5,,0.009,1.567,0.042,0.618,0.552,0,2
2385,21,0,5,30,55,0,1,True,powerplay,7.2,,0.011,1.566,0.042,0.619,0.47,0,1
2386,21,0,6,27,55,2,0,True,powerplay,8.0,,0.014,1.496,0.035,0.542,0.537,0,2
2387,21,1,1,30,59,1,0,True,powerplay,7.71,,0.017,1.583,0.04,0.622,0.548,0,1
2388,21,1,2,27,59,2,0,True,powerplay,8.25,,0.02,1.513,0.033,0.545,0.479,0,2
2389,21,1,3,27,59,1,0,True,powerplay,8.0,,0.023,1.511,0.033,0.546,0.54,0,1
2390,21,1,4,30,59,0,0,True,powerplay,7.2,,0.026,1.579,0.041,0.626,0.442,0,0
2391,21,1,5,30,59,0,0,True,powerplay,6.55,,0.028,1.578,0.041,0.627,0.565,0,0
2392,21,1,6,30,59,0,0,True,powerplay,6.0,,0.031,1.577,0.041,0.628,0.598,0,0
2393,21,2,1,27,54,1,0,True,powerplay,6.0,,0.034,1.516,0.033,0.551,0.558,0,1
2394,21,2,2,30,54,6,0,True,powerplay,8.14,,0.037,1.584,0.04,0.781,0.564,0,6
2395,21,2,3,30,54,0,0,True,powerplay,7.6,,0.04,1.582,0.04,0.632,0.448,0,0
2396,21,2,4,30,54,1,0,True,powerplay,7.5,,0.043,1.581,0.041,0.634,0.488,0,1
2397,21,2,5,27,54,0,2,True,powerplay,7.76,,0.045,1.512,0.033,0.556,0.596,0,2
2398,21,2,6,27,54,1,0,True,powerplay,7.67,,0.048,1.51,0.034,0.557,0.594,0,1
2399,21,3,1,27,53,2,0,True,powerplay,7.89,,0.051,1.509,0.034,0.559,0.482,0,2
2400,21,3,2,27,53,4,0,True,powerplay,8.7,,0.054,1.508,0.034,0.71,0.599,0,4
2401,21,3,3,27,53,1,0,True,powerplay,8.57,,0.057,1.507,0.034,0.561,0.521,0,1
2402,21,3,4,30,53,2,0,True,powerplay,8.73,,0.059,1.574,0.041,0.641,0.578,0,2
2403,21,3,5,30,53,0,1,True,powerplay,8.61,,0.062,1.573,0.041,0.642,0.502,0,1
2404,21,3,6,27,53,4,0,True,powerplay,9.25,,0.065,1.503,0.034,0.715,0.57,0,4
2405,21,4,1,30,52,0,0,True,powerplay,8.88,,0.068,1.58,0.041,0.645,0.533,0,0
2406,21,4,2,30,52,0,1,False,powerplay,9.12,,0.071,1.579,0.006,0.646,0.482,0,1
2407,21,4,2,30,52,4,0,True,powerplay,9.69,,0.071,1.579,0.041,0.796,0.485,0,4
2408,21,4,3,30,52,1,0,True,powerplay,9.56,,0.074,1.578,0.041,0.648,0.457,0,1
2409,21,4,4,27,52,0,0,True,powerplay,9.21,,0.077,1.508,0.034,0.57,0.472,0,0
2410,21,4,5,27,52,0,0,True,powerplay,8.9,,0.079,1.507,0.034,0.571,0.542,0,0
2411,21,4,6,27,52,0,0,True,powerplay,8.6,,0.082,1.506,0.034,0.573,0.606,0,0
2412,21,5,1,30,57,0,0,True,powerplay,8.32,,0.085,1.745,0.025,0.653,0.537,0,0
2413,21,5,2,30,57,0,0,True,powerplay,8.06,,0.088,1.743,0.025,0.654,0.605,0,0
2414,21,5,3,30,57,0,1,True,powerplay,8.0,,0.091,1.742,0.025,0.655,0.59,0,1
2415,21,5,4,27,57,0,0,True,powerplay,7.76,,0.094,1.672,0.018,0.578,0.636,0,0
2416,21,5,5,27,57,0,1,False,powerplay,7.94,,0.096,1.671,0.006,0.579,0.552,0,1
2417,21,5,5,27,57,2,0,True,powerplay,8.06,,0.096,1.671,0.018,0.579,0.641,0,2
2418,21,5,6,27,57,0,0,True,powerplay,7.83,,0.099,1.67,0.019,0.58,0.618,0,0
2419,21,6,1,30,55,4,0,True,middle,8.27,,0.102,1.528,0.046,0.81,0.528,0,4
2420,21,6,2,30,55,0,0,True,middle,8.05,,0.105,1.527,0.046,0.662,0.495,0,0
2421,21,6,3,30,55,1,0,True,middle,8.0,,0.108,1.525,0.046,0.663,0.447,0,1
2422,21,6,4,27,55,0,0,True,middle,7.8,,0.111,1.455,0.039,0.586,0.475,0,0
2423,21,6,5,27,55,4,0,True,middle,8.2,,0.113,1.454,0.039,0.737,0.589,0,4
2424,21,6,6,27,55,0,0,True,middle,8.0,,0.116,1.453,0.039,0.588,0.566,0,0
2425,21,7,1,30,59,0,0,True,middle,7.81,,0.119,1.54,0.045,0.668,0.452,0,0
2426,21,7,2,30,59,0,0,True,middle,7.64,,0.122,1.539,0.045,0.669,0.494,0,0
2427,21,7,3,30,59,0,0,True,middle,7.47,,0.125,1.537,0.045,0.671,0.552,0,0
2428,21,7,4,30,59,4,0,True,middle,7.83,,0.128,1.536,0.045,0.822,0.571,0,4
2429,21,7,5,30,59,0,0,True,middle,7.66,,0.13,1.535,0.045,0.673,0.48,0,0
2430,21,7,6,30,59,1,0,True,middle,7.62,,0.133,1.534,0.046,0.674,0.472,0,1
2431,21,8,1,30,54,0,0,True,middle,7.47,,0.136,1.542,0.045,0.675,0.597,0,0
